robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 14:27:41.796,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
2025-06-20 14:27:41.929,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
2025-06-20 14:27:42.065,158.19,29.09,97.89,180.0,-53.02,158.19,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
2025-06-20 14:27:42.194,158.4,29.0,98.04,180.0,-52.97,158.4,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
2025-06-20 14:27:42.332,158.7,28.88,98.24,180.0,-52.89,158.7,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
2025-06-20 14:27:42.459,159.59,28.53,98.8,180.0,-52.66,159.59,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
2025-06-20 14:27:42.592,160.17,28.32,99.16,180.0,-52.52,160.17,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
2025-06-20 14:27:42.724,160.79,28.1,99.53,180.0,-52.38,160.8,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
2025-06-20 14:27:42.857,162.06,27.68,100.22,180.0,-52.11,162.06,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
2025-06-20 14:27:42.989,162.7,27.47,100.55,180.0,-51.98,162.71,1,2025-06-20 14:27:43.218,1,2025-06-20 14:27:43.192,D:\test_image\run45\frames_cam0\cam0_0001.png,D:\test_image\run45\frames_cam1\cam1_0001.png
