robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 13:42:20.948,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
2025-06-20 13:42:21.081,158.05,29.14,97.8,180.0,-53.06,158.05,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
2025-06-20 13:42:21.213,158.13,29.12,97.85,180.0,-53.04,158.13,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
2025-06-20 13:42:21.346,158.3,29.05,97.97,180.0,-52.99,158.3,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
2025-06-20 13:42:21.478,158.92,28.79,98.38,180.0,-52.83,158.92,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
2025-06-20 13:42:21.610,159.37,28.62,98.67,180.0,-52.71,159.37,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
2025-06-20 13:42:21.743,159.92,28.41,99.01,180.0,-52.58,159.92,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
2025-06-20 13:42:21.876,161.16,27.97,99.73,180.0,-52.29,161.16,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
2025-06-20 13:42:22.008,161.8,27.76,100.08,180.0,-52.16,161.8,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
2025-06-20 13:42:22.140,162.43,27.56,100.41,180.0,-52.03,162.44,1,2025-06-20 13:42:22.362,1,2025-06-20 13:42:22.332,D:\test_image\run39\frames_cam0\cam0_0001.png,D:\test_image\run39\frames_cam1\cam1_0001.png
