robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 13:52:27.049,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:27.181,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:27.314,158.15,29.11,97.87,180.0,-53.03,158.15,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:27.446,158.34,29.03,98.0,180.0,-52.98,158.34,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:27.592,158.62,28.91,98.19,180.0,-52.91,158.62,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:27.711,159.46,28.58,98.73,180.0,-52.69,159.46,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:27.843,160.02,28.37,99.07,180.0,-52.55,160.02,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:27.976,160.64,28.15,99.44,180.0,-52.41,160.64,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:28.108,161.91,27.73,100.14,180.0,-52.14,161.91,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:28.240,162.55,27.52,100.47,180.0,-52.01,162.55,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:28.372,163.2,27.33,100.79,180.0,-51.88,163.2,1,2025-06-20 13:52:28.484,1,2025-06-20 13:52:28.458,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0001.png
2025-06-20 13:52:28.505,164.5,26.96,101.39,180.0,-51.65,164.5,1,2025-06-20 13:52:28.484,2,2025-06-20 13:52:28.550,D:\test_image\run43\frames_cam0\cam0_0001.png,D:\test_image\run43\frames_cam1\cam1_0002.png
2025-06-20 13:52:28.638,165.16,26.79,101.67,180.0,-51.54,165.16,2,2025-06-20 13:52:28.610,3,2025-06-20 13:52:28.648,D:\test_image\run43\frames_cam0\cam0_0002.png,D:\test_image\run43\frames_cam1\cam1_0003.png
2025-06-20 13:52:28.770,165.83,26.62,101.94,180.0,-51.44,165.83,3,2025-06-20 13:52:28.723,4,2025-06-20 13:52:28.754,D:\test_image\run43\frames_cam0\cam0_0003.png,D:\test_image\run43\frames_cam1\cam1_0004.png
2025-06-20 13:52:28.907,167.17,26.32,102.43,180.0,-51.25,167.17,5,2025-06-20 13:52:28.944,6,2025-06-20 13:52:28.948,D:\test_image\run43\frames_cam0\cam0_0005.png,D:\test_image\run43\frames_cam1\cam1_0006.png
2025-06-20 13:52:29.059,167.85,26.18,102.66,180.0,-51.16,167.85,6,2025-06-20 13:52:29.141,7,2025-06-20 13:52:29.071,D:\test_image\run43\frames_cam0\cam0_0006.png,D:\test_image\run43\frames_cam1\cam1_0007.png
2025-06-20 13:52:29.167,168.53,26.04,102.88,180.0,-51.08,168.53,6,2025-06-20 13:52:29.141,8,2025-06-20 13:52:29.150,D:\test_image\run43\frames_cam0\cam0_0006.png,D:\test_image\run43\frames_cam1\cam1_0008.png
2025-06-20 13:52:29.301,169.91,25.79,103.28,180.0,-50.93,169.91,8,2025-06-20 13:52:29.346,10,2025-06-20 13:52:29.348,D:\test_image\run43\frames_cam0\cam0_0008.png,D:\test_image\run43\frames_cam1\cam1_0010.png
2025-06-20 13:52:29.442,170.6,25.68,103.45,180.0,-50.86,170.6,9,2025-06-20 13:52:29.466,11,2025-06-20 13:52:29.465,D:\test_image\run43\frames_cam0\cam0_0009.png,D:\test_image\run43\frames_cam1\cam1_0011.png
2025-06-20 13:52:29.565,171.3,25.58,103.62,180.0,-50.8,171.3,10,2025-06-20 13:52:29.575,12,2025-06-20 13:52:29.541,D:\test_image\run43\frames_cam0\cam0_0010.png,D:\test_image\run43\frames_cam1\cam1_0012.png
2025-06-20 13:52:29.698,172.7,25.4,103.91,180.0,-50.69,172.7,11,2025-06-20 13:52:29.699,14,2025-06-20 13:52:29.742,D:\test_image\run43\frames_cam0\cam0_0011.png,D:\test_image\run43\frames_cam1\cam1_0014.png
2025-06-20 13:52:29.842,173.41,25.32,104.04,180.0,-50.65,173.41,12,2025-06-20 13:52:29.866,15,2025-06-20 13:52:29.883,D:\test_image\run43\frames_cam0\cam0_0012.png,D:\test_image\run43\frames_cam1\cam1_0015.png
