robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 12:39:35.436,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:35.546,158.05,29.14,97.8,180.0,-53.06,158.06,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:35.679,158.15,29.11,97.87,180.0,-53.03,158.15,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:35.811,158.34,29.03,97.99,180.0,-52.98,158.34,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:35.944,158.62,28.91,98.18,180.0,-52.91,158.62,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:36.076,159.46,28.58,98.72,180.0,-52.69,159.46,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:36.208,160.02,28.37,99.07,180.0,-52.55,160.02,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:36.341,160.64,28.15,99.44,180.0,-52.41,160.64,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:36.474,161.9,27.73,100.14,180.0,-52.14,161.9,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:36.606,162.54,27.52,100.47,180.0,-52.01,162.54,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:36.738,163.19,27.33,100.79,180.0,-51.89,163.19,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:36.871,164.5,26.96,101.39,180.0,-51.65,164.5,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:37.018,165.16,26.79,101.67,180.0,-51.54,165.16,1,2025-06-20 12:39:37.028,1,2025-06-20 12:39:37.039,D:\test_image\run19\frames_cam0\cam0_0001.png,D:\test_image\run19\frames_cam1\cam1_0001.png
2025-06-20 12:39:37.136,165.82,26.62,101.94,180.0,-51.44,165.82,3,2025-06-20 12:39:37.139,3,2025-06-20 12:39:37.140,D:\test_image\run19\frames_cam0\cam0_0003.png,D:\test_image\run19\frames_cam1\cam1_0003.png
2025-06-20 12:39:37.276,167.17,26.32,102.43,180.0,-51.25,167.17,5,2025-06-20 12:39:37.298,6,2025-06-20 12:39:37.301,D:\test_image\run19\frames_cam0\cam0_0005.png,D:\test_image\run19\frames_cam1\cam1_0006.png
2025-06-20 12:39:37.403,167.84,26.18,102.66,180.0,-51.17,167.84,6,2025-06-20 12:39:37.406,7,2025-06-20 12:39:37.407,D:\test_image\run19\frames_cam0\cam0_0006.png,D:\test_image\run19\frames_cam1\cam1_0007.png
2025-06-20 12:39:37.534,168.53,26.04,102.88,180.0,-51.08,168.53,7,2025-06-20 12:39:37.521,8,2025-06-20 12:39:37.496,D:\test_image\run19\frames_cam0\cam0_0007.png,D:\test_image\run19\frames_cam1\cam1_0008.png
