robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 13:36:43.503,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:43.637,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:43.769,158.17,29.1,97.88,180.0,-53.03,158.18,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:43.902,158.38,29.02,98.02,180.0,-52.97,158.38,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:44.034,158.67,28.89,98.22,180.0,-52.89,158.67,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:44.166,159.54,28.55,98.78,180.0,-52.67,159.54,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:44.299,160.12,28.34,99.13,180.0,-52.53,160.12,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:44.431,160.74,28.12,99.49,180.0,-52.39,160.74,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:44.564,162.01,27.69,100.19,180.0,-52.12,162.01,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:44.696,162.65,27.49,100.52,180.0,-51.99,162.65,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:44.828,163.29,27.3,100.84,180.0,-51.87,163.29,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:44.961,164.6,26.93,101.43,180.0,-51.63,164.6,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:45.093,165.27,26.76,101.71,180.0,-51.53,165.26,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:45.226,165.93,26.6,101.98,180.0,-51.43,165.93,1,2025-06-20 13:36:45.221,1,2025-06-20 13:36:45.184,D:\test_image\run37\frames_cam0\cam0_0001.png,D:\test_image\run37\frames_cam1\cam1_0001.png
2025-06-20 13:36:45.367,167.28,26.29,102.47,180.0,-51.24,167.27,2,2025-06-20 13:36:45.338,3,2025-06-20 13:36:45.377,D:\test_image\run37\frames_cam0\cam0_0002.png,D:\test_image\run37\frames_cam1\cam1_0003.png
2025-06-20 13:36:45.491,167.95,26.15,102.7,180.0,-51.15,167.95,3,2025-06-20 13:36:45.441,4,2025-06-20 13:36:45.481,D:\test_image\run37\frames_cam0\cam0_0003.png,D:\test_image\run37\frames_cam1\cam1_0004.png
2025-06-20 13:36:45.624,168.64,26.02,102.91,180.0,-51.07,168.64,5,2025-06-20 13:36:45.662,5,2025-06-20 13:36:45.582,D:\test_image\run37\frames_cam0\cam0_0005.png,D:\test_image\run37\frames_cam1\cam1_0005.png
2025-06-20 13:36:45.758,170.01,25.78,103.3,180.0,-50.92,170.01,6,2025-06-20 13:36:45.795,7,2025-06-20 13:36:45.797,D:\test_image\run37\frames_cam0\cam0_0006.png,D:\test_image\run37\frames_cam1\cam1_0007.png
2025-06-20 13:36:45.900,170.71,25.67,103.48,180.0,-50.85,170.71,7,2025-06-20 13:36:45.904,8,2025-06-20 13:36:45.903,D:\test_image\run37\frames_cam0\cam0_0007.png,D:\test_image\run37\frames_cam1\cam1_0008.png
2025-06-20 13:36:46.022,171.4,25.56,103.64,180.0,-50.79,171.4,8,2025-06-20 13:36:46.015,9,2025-06-20 13:36:45.979,D:\test_image\run37\frames_cam0\cam0_0008.png,D:\test_image\run37\frames_cam1\cam1_0009.png
2025-06-20 13:36:46.154,172.81,25.38,103.93,180.0,-50.69,172.81,9,2025-06-20 13:36:46.118,11,2025-06-20 13:36:46.176,D:\test_image\run37\frames_cam0\cam0_0009.png,D:\test_image\run37\frames_cam1\cam1_0011.png
2025-06-20 13:36:46.286,173.51,25.31,104.05,180.0,-50.64,173.51,10,2025-06-20 13:36:46.228,12,2025-06-20 13:36:46.276,D:\test_image\run37\frames_cam0\cam0_0010.png,D:\test_image\run37\frames_cam1\cam1_0012.png
2025-06-20 13:36:46.419,174.22,25.24,104.16,180.0,-50.6,174.22,11,2025-06-20 13:36:46.371,13,2025-06-20 13:36:46.399,D:\test_image\run37\frames_cam0\cam0_0011.png,D:\test_image\run37\frames_cam1\cam1_0013.png
2025-06-20 13:36:46.561,174.93,25.18,104.26,180.0,-50.56,174.93,13,2025-06-20 13:36:46.578,15,2025-06-20 13:36:46.582,D:\test_image\run37\frames_cam0\cam0_0013.png,D:\test_image\run37\frames_cam1\cam1_0015.png
2025-06-20 13:36:46.685,176.36,25.08,104.42,180.0,-50.5,176.36,14,2025-06-20 13:36:46.685,16,2025-06-20 13:36:46.684,D:\test_image\run37\frames_cam0\cam0_0014.png,D:\test_image\run37\frames_cam1\cam1_0016.png
2025-06-20 13:36:46.817,177.08,25.04,104.48,180.0,-50.48,177.08,15,2025-06-20 13:36:46.792,17,2025-06-20 13:36:46.789,D:\test_image\run37\frames_cam0\cam0_0015.png,D:\test_image\run37\frames_cam1\cam1_0017.png
2025-06-20 13:36:46.950,177.79,25.01,104.53,180.0,-50.46,177.79,16,2025-06-20 13:36:46.911,19,2025-06-20 13:36:46.981,D:\test_image\run37\frames_cam0\cam0_0016.png,D:\test_image\run37\frames_cam1\cam1_0019.png
2025-06-20 13:36:47.082,179.23,24.98,104.58,180.0,-50.44,179.23,17,2025-06-20 13:36:47.043,20,2025-06-20 13:36:47.077,D:\test_image\run37\frames_cam0\cam0_0017.png,D:\test_image\run37\frames_cam1\cam1_0020.png
2025-06-20 13:36:47.215,179.96,24.97,104.59,180.0,-50.44,179.95,18,2025-06-20 13:36:47.151,21,2025-06-20 13:36:47.179,D:\test_image\run37\frames_cam0\cam0_0018.png,D:\test_image\run37\frames_cam1\cam1_0021.png
2025-06-20 13:36:47.349,180.67,24.97,104.59,180.0,-50.44,180.67,20,2025-06-20 13:36:47.392,23,2025-06-20 13:36:47.392,D:\test_image\run37\frames_cam0\cam0_0020.png,D:\test_image\run37\frames_cam1\cam1_0023.png
2025-06-20 13:36:47.494,182.12,25.0,104.54,180.0,-50.46,182.12,21,2025-06-20 13:36:47.501,24,2025-06-20 13:36:47.476,D:\test_image\run37\frames_cam0\cam0_0021.png,D:\test_image\run37\frames_cam1\cam1_0024.png
2025-06-20 13:36:47.613,182.84,25.03,104.49,180.0,-50.48,182.84,22,2025-06-20 13:36:47.617,25,2025-06-20 13:36:47.577,D:\test_image\run37\frames_cam0\cam0_0022.png,D:\test_image\run37\frames_cam1\cam1_0025.png
2025-06-20 13:36:47.748,183.56,25.07,104.43,180.0,-50.5,183.56,23,2025-06-20 13:36:47.715,27,2025-06-20 13:36:47.776,D:\test_image\run37\frames_cam0\cam0_0023.png,D:\test_image\run37\frames_cam1\cam1_0027.png
2025-06-20 13:36:47.877,185.0,25.17,104.27,180.0,-50.56,185.0,24,2025-06-20 13:36:47.824,28,2025-06-20 13:36:47.876,D:\test_image\run37\frames_cam0\cam0_0024.png,D:\test_image\run37\frames_cam1\cam1_0028.png
2025-06-20 13:36:48.010,185.72,25.24,104.17,180.0,-50.59,185.72,26,2025-06-20 13:36:48.046,29,2025-06-20 13:36:47.979,D:\test_image\run37\frames_cam0\cam0_0026.png,D:\test_image\run37\frames_cam1\cam1_0029.png
2025-06-20 13:36:48.144,186.44,25.31,104.06,180.0,-50.64,186.44,27,2025-06-20 13:36:48.145,31,2025-06-20 13:36:48.175,D:\test_image\run37\frames_cam0\cam0_0027.png,D:\test_image\run37\frames_cam1\cam1_0031.png
2025-06-20 13:36:48.277,187.76,25.46,103.82,180.0,-50.73,187.76,28,2025-06-20 13:36:48.280,32,2025-06-20 13:36:48.286,D:\test_image\run37\frames_cam0\cam0_0028.png,D:\test_image\run37\frames_cam1\cam1_0032.png
2025-06-20 13:36:48.407,188.28,25.52,103.71,180.0,-50.77,188.28,29,2025-06-20 13:36:48.390,33,2025-06-20 13:36:48.387,D:\test_image\run37\frames_cam0\cam0_0029.png,D:\test_image\run37\frames_cam1\cam1_0033.png
2025-06-20 13:36:48.540,188.68,25.58,103.62,180.0,-50.8,188.68,30,2025-06-20 13:36:48.496,35,2025-06-20 13:36:48.577,D:\test_image\run37\frames_cam0\cam0_0030.png,D:\test_image\run37\frames_cam1\cam1_0035.png
2025-06-20 13:36:48.676,189.17,25.65,103.51,180.0,-50.85,189.17,32,2025-06-20 13:36:48.714,36,2025-06-20 13:36:48.687,D:\test_image\run37\frames_cam0\cam0_0032.png,D:\test_image\run37\frames_cam1\cam1_0036.png
2025-06-20 13:36:48.814,189.26,25.66,103.49,180.0,-50.86,189.26,33,2025-06-20 13:36:48.819,37,2025-06-20 13:36:48.777,D:\test_image\run37\frames_cam0\cam0_0033.png,D:\test_image\run37\frames_cam1\cam1_0037.png
2025-06-20 13:36:48.937,189.27,25.66,103.48,180.0,-50.86,189.27,34,2025-06-20 13:36:48.928,39,2025-06-20 13:36:48.981,D:\test_image\run37\frames_cam0\cam0_0034.png,D:\test_image\run37\frames_cam1\cam1_0039.png
2025-06-20 13:36:49.075,189.27,25.66,103.48,180.0,-50.86,189.27,35,2025-06-20 13:36:49.057,40,2025-06-20 13:36:49.084,D:\test_image\run37\frames_cam0\cam0_0035.png,D:\test_image\run37\frames_cam1\cam1_0040.png
2025-06-20 13:36:49.202,189.32,25.66,103.48,180.0,-50.85,189.32,36,2025-06-20 13:36:49.180,41,2025-06-20 13:36:49.188,D:\test_image\run37\frames_cam0\cam0_0036.png,D:\test_image\run37\frames_cam1\cam1_0041.png
2025-06-20 13:36:49.334,189.47,25.68,103.45,180.0,-50.86,189.47,37,2025-06-20 13:36:49.285,42,2025-06-20 13:36:49.284,D:\test_image\run37\frames_cam0\cam0_0037.png,D:\test_image\run37\frames_cam1\cam1_0042.png
2025-06-20 13:36:49.474,190.1,25.76,103.34,180.0,-50.9,190.1,39,2025-06-20 13:36:49.512,44,2025-06-20 13:36:49.483,D:\test_image\run37\frames_cam0\cam0_0039.png,D:\test_image\run37\frames_cam1\cam1_0044.png
2025-06-20 13:36:49.606,190.57,25.82,103.24,180.0,-50.93,190.57,40,2025-06-20 13:36:49.613,45,2025-06-20 13:36:49.578,D:\test_image\run37\frames_cam0\cam0_0040.png,D:\test_image\run37\frames_cam1\cam1_0045.png
2025-06-20 13:36:49.732,191.15,25.91,103.12,180.0,-50.97,191.15,41,2025-06-20 13:36:49.734,47,2025-06-20 13:36:49.778,D:\test_image\run37\frames_cam0\cam0_0041.png,D:\test_image\run37\frames_cam1\cam1_0047.png
2025-06-20 13:36:49.871,192.53,26.12,102.8,180.0,-51.08,192.52,42,2025-06-20 13:36:49.836,48,2025-06-20 13:36:49.878,D:\test_image\run37\frames_cam0\cam0_0042.png,D:\test_image\run37\frames_cam1\cam1_0048.png
2025-06-20 13:36:49.998,193.22,26.25,102.61,180.0,-51.14,193.22,43,2025-06-20 13:36:49.953,49,2025-06-20 13:36:49.981,D:\test_image\run37\frames_cam0\cam0_0043.png,D:\test_image\run37\frames_cam1\cam1_0049.png
2025-06-20 13:36:50.129,193.92,26.38,102.41,180.0,-51.21,193.92,44,2025-06-20 13:36:50.081,50,2025-06-20 13:36:50.082,D:\test_image\run37\frames_cam0\cam0_0044.png,D:\test_image\run37\frames_cam1\cam1_0050.png
2025-06-20 13:36:50.269,195.31,26.66,101.98,180.0,-51.36,195.31,46,2025-06-20 13:36:50.304,52,2025-06-20 13:36:50.278,D:\test_image\run37\frames_cam0\cam0_0046.png,D:\test_image\run37\frames_cam1\cam1_0052.png
2025-06-20 13:36:50.394,195.94,26.8,101.76,180.0,-51.44,195.94,47,2025-06-20 13:36:50.426,53,2025-06-20 13:36:50.390,D:\test_image\run37\frames_cam0\cam0_0047.png,D:\test_image\run37\frames_cam1\cam1_0053.png
2025-06-20 13:36:50.527,196.48,26.92,101.57,180.0,-51.51,196.48,48,2025-06-20 13:36:50.531,54,2025-06-20 13:36:50.479,D:\test_image\run37\frames_cam0\cam0_0048.png,D:\test_image\run37\frames_cam1\cam1_0054.png
2025-06-20 13:36:50.659,197.23,27.11,101.28,180.0,-51.61,197.23,49,2025-06-20 13:36:50.636,56,2025-06-20 13:36:50.677,D:\test_image\run37\frames_cam0\cam0_0049.png,D:\test_image\run37\frames_cam1\cam1_0056.png
2025-06-20 13:36:50.793,197.46,27.16,101.19,180.0,-51.64,197.45,50,2025-06-20 13:36:50.796,57,2025-06-20 13:36:50.797,D:\test_image\run37\frames_cam0\cam0_0050.png,D:\test_image\run37\frames_cam1\cam1_0057.png
