robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-19 15:16:28.568,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:28.700,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:28.833,158.17,29.1,97.88,180.0,-53.02,158.18,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:28.966,158.38,29.01,98.02,180.0,-52.97,158.38,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:29.098,158.67,28.89,98.22,180.0,-52.89,158.67,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:29.231,159.54,28.55,98.78,180.0,-52.67,159.54,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:29.364,160.12,28.34,99.13,180.0,-52.53,160.12,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:29.496,160.74,28.12,99.49,180.0,-52.39,160.74,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:29.628,162.01,27.69,100.19,180.0,-52.12,162.01,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:29.761,162.65,27.49,100.52,180.0,-51.99,162.65,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:29.894,163.29,27.3,100.84,180.0,-51.87,163.3,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:30.031,164.6,26.93,101.43,180.0,-51.63,164.6,1,2025-06-19 15:16:30.099,1,2025-06-19 15:16:30.047,D:\test_image\run12\frames_cam0\cam0_0001.png,D:\test_image\run12\frames_cam1\cam1_0001.png
2025-06-19 15:16:30.159,165.26,26.76,101.71,180.0,-51.53,165.27,2,2025-06-19 15:16:30.207,2,2025-06-19 15:16:30.145,D:\test_image\run12\frames_cam0\cam0_0002.png,D:\test_image\run12\frames_cam1\cam1_0002.png
2025-06-19 15:16:30.298,165.93,26.6,101.98,180.0,-51.43,165.93,3,2025-06-19 15:16:30.307,4,2025-06-19 15:16:30.347,D:\test_image\run12\frames_cam0\cam0_0003.png,D:\test_image\run12\frames_cam1\cam1_0004.png
2025-06-19 15:16:30.423,167.28,26.3,102.47,180.0,-51.24,167.28,4,2025-06-19 15:16:30.439,5,2025-06-19 15:16:30.444,D:\test_image\run12\frames_cam0\cam0_0004.png,D:\test_image\run12\frames_cam1\cam1_0005.png
2025-06-19 15:16:30.556,167.95,26.15,102.7,180.0,-51.15,167.96,5,2025-06-19 15:16:30.552,6,2025-06-19 15:16:30.555,D:\test_image\run12\frames_cam0\cam0_0005.png,D:\test_image\run12\frames_cam1\cam1_0006.png
2025-06-19 15:16:30.689,168.63,26.02,102.91,180.0,-51.07,168.64,6,2025-06-19 15:16:30.676,7,2025-06-19 15:16:30.646,D:\test_image\run12\frames_cam0\cam0_0006.png,D:\test_image\run12\frames_cam1\cam1_0007.png
2025-06-19 15:16:30.821,170.01,25.78,103.3,180.0,-50.92,170.01,7,2025-06-19 15:16:30.775,9,2025-06-19 15:16:30.846,D:\test_image\run12\frames_cam0\cam0_0007.png,D:\test_image\run12\frames_cam1\cam1_0009.png
2025-06-19 15:16:30.953,170.71,25.67,103.48,180.0,-50.85,170.71,9,2025-06-19 15:16:30.972,10,2025-06-19 15:16:30.945,D:\test_image\run12\frames_cam0\cam0_0009.png,D:\test_image\run12\frames_cam1\cam1_0010.png
2025-06-19 15:16:31.087,171.4,25.56,103.64,180.0,-50.79,171.4,10,2025-06-19 15:16:31.094,11,2025-06-19 15:16:31.045,D:\test_image\run12\frames_cam0\cam0_0010.png,D:\test_image\run12\frames_cam1\cam1_0011.png
2025-06-19 15:16:31.218,172.81,25.38,103.93,180.0,-50.69,172.81,11,2025-06-19 15:16:31.198,13,2025-06-19 15:16:31.247,D:\test_image\run12\frames_cam0\cam0_0011.png,D:\test_image\run12\frames_cam1\cam1_0013.png
2025-06-19 15:16:31.351,173.51,25.31,104.05,180.0,-50.64,173.51,12,2025-06-19 15:16:31.320,14,2025-06-19 15:16:31.350,D:\test_image\run12\frames_cam0\cam0_0012.png,D:\test_image\run12\frames_cam1\cam1_0014.png
2025-06-19 15:16:31.483,174.22,25.24,104.16,180.0,-50.6,174.22,13,2025-06-19 15:16:31.437,15,2025-06-19 15:16:31.445,D:\test_image\run12\frames_cam0\cam0_0013.png,D:\test_image\run12\frames_cam1\cam1_0015.png
2025-06-19 15:16:31.615,175.64,25.12,104.35,180.0,-50.53,175.65,15,2025-06-19 15:16:31.663,17,2025-06-19 15:16:31.660,D:\test_image\run12\frames_cam0\cam0_0015.png,D:\test_image\run12\frames_cam1\cam1_0017.png
2025-06-19 15:16:31.752,176.36,25.08,104.42,180.0,-50.5,176.36,16,2025-06-19 15:16:31.760,18,2025-06-19 15:16:31.752,D:\test_image\run12\frames_cam0\cam0_0016.png,D:\test_image\run12\frames_cam1\cam1_0018.png
2025-06-19 15:16:31.881,177.07,25.04,104.48,180.0,-50.48,177.08,17,2025-06-19 15:16:31.870,19,2025-06-19 15:16:31.845,D:\test_image\run12\frames_cam0\cam0_0017.png,D:\test_image\run12\frames_cam1\cam1_0019.png
2025-06-19 15:16:32.014,177.79,25.01,104.53,180.0,-50.46,177.8,18,2025-06-19 15:16:31.980,21,2025-06-19 15:16:32.046,D:\test_image\run12\frames_cam0\cam0_0018.png,D:\test_image\run12\frames_cam1\cam1_0021.png
2025-06-19 15:16:32.145,179.23,24.98,104.58,180.0,-50.44,179.23,19,2025-06-19 15:16:32.114,22,2025-06-19 15:16:32.144,D:\test_image\run12\frames_cam0\cam0_0019.png,D:\test_image\run12\frames_cam1\cam1_0022.png
2025-06-19 15:16:32.280,179.95,24.97,104.59,180.0,-50.44,179.95,20,2025-06-19 15:16:32.221,23,2025-06-19 15:16:32.251,D:\test_image\run12\frames_cam0\cam0_0020.png,D:\test_image\run12\frames_cam1\cam1_0023.png
2025-06-19 15:16:32.413,180.67,24.97,104.59,180.0,-50.44,180.68,21,2025-06-19 15:16:32.363,25,2025-06-19 15:16:32.444,D:\test_image\run12\frames_cam0\cam0_0021.png,D:\test_image\run12\frames_cam1\cam1_0025.png
2025-06-19 15:16:32.544,182.12,25.0,104.54,180.0,-50.46,182.12,23,2025-06-19 15:16:32.574,26,2025-06-19 15:16:32.546,D:\test_image\run12\frames_cam0\cam0_0023.png,D:\test_image\run12\frames_cam1\cam1_0026.png
2025-06-19 15:16:32.676,182.84,25.03,104.49,180.0,-50.48,182.84,24,2025-06-19 15:16:32.678,27,2025-06-19 15:16:32.642,D:\test_image\run12\frames_cam0\cam0_0024.png,D:\test_image\run12\frames_cam1\cam1_0027.png
2025-06-19 15:16:32.808,183.56,25.07,104.43,180.0,-50.5,183.56,25,2025-06-19 15:16:32.779,29,2025-06-19 15:16:32.848,D:\test_image\run12\frames_cam0\cam0_0025.png,D:\test_image\run12\frames_cam1\cam1_0029.png
2025-06-19 15:16:32.942,185.0,25.17,104.27,180.0,-50.56,185.0,27,2025-06-19 15:16:32.989,30,2025-06-19 15:16:32.945,D:\test_image\run12\frames_cam0\cam0_0027.png,D:\test_image\run12\frames_cam1\cam1_0030.png
2025-06-19 15:16:33.073,185.72,25.24,104.17,180.0,-50.59,185.72,28,2025-06-19 15:16:33.093,31,2025-06-19 15:16:33.044,D:\test_image\run12\frames_cam0\cam0_0028.png,D:\test_image\run12\frames_cam1\cam1_0031.png
2025-06-19 15:16:33.211,186.44,25.31,104.06,180.0,-50.64,186.44,29,2025-06-19 15:16:33.222,33,2025-06-19 15:16:33.248,D:\test_image\run12\frames_cam0\cam0_0029.png,D:\test_image\run12\frames_cam1\cam1_0033.png
2025-06-19 15:16:33.339,187.76,25.46,103.82,180.0,-50.73,187.76,30,2025-06-19 15:16:33.320,34,2025-06-19 15:16:33.346,D:\test_image\run12\frames_cam0\cam0_0030.png,D:\test_image\run12\frames_cam1\cam1_0034.png
2025-06-19 15:16:33.485,188.27,25.52,103.71,180.0,-50.77,188.28,31,2025-06-19 15:16:33.447,35,2025-06-19 15:16:33.445,D:\test_image\run12\frames_cam0\cam0_0031.png,D:\test_image\run12\frames_cam1\cam1_0035.png
2025-06-19 15:16:33.603,188.68,25.58,103.62,180.0,-50.8,188.68,32,2025-06-19 15:16:33.605,37,2025-06-19 15:16:33.643,D:\test_image\run12\frames_cam0\cam0_0032.png,D:\test_image\run12\frames_cam1\cam1_0037.png
2025-06-19 15:16:33.736,189.17,25.65,103.51,180.0,-50.85,189.17,33,2025-06-19 15:16:33.708,38,2025-06-19 15:16:33.744,D:\test_image\run12\frames_cam0\cam0_0033.png,D:\test_image\run12\frames_cam1\cam1_0038.png
2025-06-19 15:16:33.871,189.26,25.66,103.49,180.0,-50.86,189.26,35,2025-06-19 15:16:33.910,39,2025-06-19 15:16:33.843,D:\test_image\run12\frames_cam0\cam0_0035.png,D:\test_image\run12\frames_cam1\cam1_0039.png
2025-06-19 15:16:34.017,189.27,25.66,103.48,180.0,-50.86,189.27,36,2025-06-19 15:16:34.027,41,2025-06-19 15:16:34.051,D:\test_image\run12\frames_cam0\cam0_0036.png,D:\test_image\run12\frames_cam1\cam1_0041.png
2025-06-19 15:16:34.142,189.27,25.66,103.48,180.0,-50.86,189.27,37,2025-06-19 15:16:34.125,42,2025-06-19 15:16:34.150,D:\test_image\run12\frames_cam0\cam0_0037.png,D:\test_image\run12\frames_cam1\cam1_0042.png
2025-06-19 15:16:34.267,189.32,25.66,103.48,180.0,-50.85,189.32,38,2025-06-19 15:16:34.244,43,2025-06-19 15:16:34.248,D:\test_image\run12\frames_cam0\cam0_0038.png,D:\test_image\run12\frames_cam1\cam1_0043.png
2025-06-19 15:16:34.399,189.47,25.68,103.45,180.0,-50.86,189.47,39,2025-06-19 15:16:34.353,44,2025-06-19 15:16:34.354,D:\test_image\run12\frames_cam0\cam0_0039.png,D:\test_image\run12\frames_cam1\cam1_0044.png
2025-06-19 15:16:34.538,190.09,25.76,103.34,180.0,-50.9,190.09,41,2025-06-19 15:16:34.581,46,2025-06-19 15:16:34.546,D:\test_image\run12\frames_cam0\cam0_0041.png,D:\test_image\run12\frames_cam1\cam1_0046.png
2025-06-19 15:16:34.674,190.56,25.82,103.25,180.0,-50.93,190.56,42,2025-06-19 15:16:34.682,47,2025-06-19 15:16:34.641,D:\test_image\run12\frames_cam0\cam0_0042.png,D:\test_image\run12\frames_cam1\cam1_0047.png
2025-06-19 15:16:34.797,191.13,25.9,103.13,180.0,-50.97,191.13,43,2025-06-19 15:16:34.800,49,2025-06-19 15:16:34.847,D:\test_image\run12\frames_cam0\cam0_0043.png,D:\test_image\run12\frames_cam1\cam1_0049.png
2025-06-19 15:16:34.937,192.5,26.12,102.8,180.0,-51.08,192.5,44,2025-06-19 15:16:34.911,50,2025-06-19 15:16:34.945,D:\test_image\run12\frames_cam0\cam0_0044.png,D:\test_image\run12\frames_cam1\cam1_0050.png
2025-06-19 15:16:35.062,193.2,26.24,102.62,180.0,-51.14,193.21,45,2025-06-19 15:16:35.011,51,2025-06-19 15:16:35.047,D:\test_image\run12\frames_cam0\cam0_0045.png,D:\test_image\run12\frames_cam1\cam1_0051.png
2025-06-19 15:16:35.195,193.9,26.37,102.42,180.0,-51.21,193.9,47,2025-06-19 15:16:35.225,52,2025-06-19 15:16:35.157,D:\test_image\run12\frames_cam0\cam0_0047.png,D:\test_image\run12\frames_cam1\cam1_0052.png
2025-06-19 15:16:35.327,195.29,26.65,101.99,180.0,-51.36,195.29,48,2025-06-19 15:16:35.326,54,2025-06-19 15:16:35.356,D:\test_image\run12\frames_cam0\cam0_0048.png,D:\test_image\run12\frames_cam1\cam1_0054.png
2025-06-19 15:16:35.460,195.92,26.8,101.77,180.0,-51.44,195.93,49,2025-06-19 15:16:35.459,55,2025-06-19 15:16:35.459,D:\test_image\run12\frames_cam0\cam0_0049.png,D:\test_image\run12\frames_cam1\cam1_0055.png
2025-06-19 15:16:35.592,196.46,26.92,101.57,180.0,-51.51,196.46,50,2025-06-19 15:16:35.580,56,2025-06-19 15:16:35.581,D:\test_image\run12\frames_cam0\cam0_0050.png,D:\test_image\run12\frames_cam1\cam1_0056.png
2025-06-19 15:16:35.730,197.22,27.11,101.29,180.0,-51.61,197.22,51,2025-06-19 15:16:35.686,58,2025-06-19 15:16:35.740,D:\test_image\run12\frames_cam0\cam0_0051.png,D:\test_image\run12\frames_cam1\cam1_0058.png
2025-06-19 15:16:35.857,197.45,27.16,101.2,180.0,-51.64,197.45,53,2025-06-19 15:16:35.908,59,2025-06-19 15:16:35.845,D:\test_image\run12\frames_cam0\cam0_0053.png,D:\test_image\run12\frames_cam1\cam1_0059.png
2025-06-19 15:16:35.989,197.57,27.19,101.15,180.0,-51.66,197.57,54,2025-06-19 15:16:36.023,60,2025-06-19 15:16:35.944,D:\test_image\run12\frames_cam0\cam0_0054.png,D:\test_image\run12\frames_cam1\cam1_0060.png
2025-06-19 15:16:36.122,197.61,27.21,101.13,180.0,-51.67,197.61,55,2025-06-19 15:16:36.125,62,2025-06-19 15:16:36.154,D:\test_image\run12\frames_cam0\cam0_0055.png,D:\test_image\run12\frames_cam1\cam1_0062.png
2025-06-19 15:16:36.259,197.61,27.21,101.13,180.0,-51.67,197.61,56,2025-06-19 15:16:36.230,63,2025-06-19 15:16:36.259,D:\test_image\run12\frames_cam0\cam0_0056.png,D:\test_image\run12\frames_cam1\cam1_0063.png
2025-06-19 15:16:36.387,197.61,27.23,101.14,180.0,-51.62,197.61,57,2025-06-19 15:16:36.362,64,2025-06-19 15:16:36.361,D:\test_image\run12\frames_cam0\cam0_0057.png,D:\test_image\run12\frames_cam1\cam1_0064.png
2025-06-19 15:16:36.523,197.61,27.51,101.29,180.0,-51.19,197.61,58,2025-06-19 15:16:36.480,66,2025-06-19 15:16:36.548,D:\test_image\run12\frames_cam0\cam0_0058.png,D:\test_image\run12\frames_cam1\cam1_0066.png
2025-06-19 15:16:36.655,197.6,27.77,101.43,180.0,-50.79,197.61,60,2025-06-19 15:16:36.688,67,2025-06-19 15:16:36.643,D:\test_image\run12\frames_cam0\cam0_0060.png,D:\test_image\run12\frames_cam1\cam1_0067.png
2025-06-19 15:16:36.786,197.6,28.11,101.61,180.0,-50.28,197.6,61,2025-06-19 15:16:36.790,68,2025-06-19 15:16:36.747,D:\test_image\run12\frames_cam0\cam0_0061.png,D:\test_image\run12\frames_cam1\cam1_0068.png
2025-06-19 15:16:36.917,197.6,29.05,102.05,180.0,-48.9,197.6,62,2025-06-19 15:16:36.896,70,2025-06-19 15:16:36.947,D:\test_image\run12\frames_cam0\cam0_0062.png,D:\test_image\run12\frames_cam1\cam1_0070.png
2025-06-19 15:16:37.050,197.6,29.6,102.29,180.0,-48.11,197.6,63,2025-06-19 15:16:37.015,71,2025-06-19 15:16:37.050,D:\test_image\run12\frames_cam0\cam0_0063.png,D:\test_image\run12\frames_cam1\cam1_0071.png
2025-06-19 15:16:37.183,197.6,30.16,102.51,180.0,-47.32,197.6,64,2025-06-19 15:16:37.137,72,2025-06-19 15:16:37.146,D:\test_image\run12\frames_cam0\cam0_0064.png,D:\test_image\run12\frames_cam1\cam1_0072.png
2025-06-19 15:16:37.316,197.6,31.32,102.93,180.0,-45.76,197.6,66,2025-06-19 15:16:37.365,74,2025-06-19 15:16:37.361,D:\test_image\run12\frames_cam0\cam0_0066.png,D:\test_image\run12\frames_cam1\cam1_0074.png
2025-06-19 15:16:37.449,197.6,31.91,103.11,180.0,-44.98,197.6,67,2025-06-19 15:16:37.487,75,2025-06-19 15:16:37.447,D:\test_image\run12\frames_cam0\cam0_0067.png,D:\test_image\run12\frames_cam1\cam1_0075.png
