robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-19 14:56:11.306,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:11.438,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:11.571,158.08,29.13,97.82,180.0,-53.05,158.09,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:11.703,158.44,28.99,98.06,180.0,-52.96,158.44,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:11.835,158.76,28.86,98.27,180.0,-52.87,158.76,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:11.968,159.17,28.69,98.54,180.0,-52.76,159.17,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:12.101,160.26,28.29,99.21,180.0,-52.5,160.26,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:12.232,160.89,28.07,99.58,180.0,-52.35,160.89,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:12.365,161.52,27.85,99.93,180.0,-52.22,161.52,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:12.498,162.8,27.44,100.6,180.0,-51.96,162.8,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:12.631,163.45,27.25,100.91,180.0,-51.84,163.45,1,2025-06-19 14:56:12.735,1,2025-06-19 14:56:12.706,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0001.png
2025-06-19 14:56:12.763,164.11,27.07,101.21,180.0,-51.72,164.1,1,2025-06-19 14:56:12.735,2,2025-06-19 14:56:12.804,D:\test_image\run6\frames_cam0\cam0_0001.png,D:\test_image\run6\frames_cam1\cam1_0002.png
2025-06-19 14:56:12.906,165.43,26.72,101.77,180.0,-51.5,165.42,2,2025-06-19 14:56:12.878,3,2025-06-19 14:56:12.919,D:\test_image\run6\frames_cam0\cam0_0002.png,D:\test_image\run6\frames_cam1\cam1_0003.png
2025-06-19 14:56:13.027,166.09,26.56,102.04,180.0,-51.4,166.09,3,2025-06-19 14:56:13.010,4,2025-06-19 14:56:13.021,D:\test_image\run6\frames_cam0\cam0_0003.png,D:\test_image\run6\frames_cam1\cam1_0004.png
2025-06-19 14:56:13.160,166.76,26.41,102.29,180.0,-51.31,166.76,4,2025-06-19 14:56:13.144,6,2025-06-19 14:56:13.200,D:\test_image\run6\frames_cam0\cam0_0004.png,D:\test_image\run6\frames_cam1\cam1_0006.png
2025-06-19 14:56:13.300,168.12,26.12,102.75,180.0,-51.13,168.12,5,2025-06-19 14:56:13.244,7,2025-06-19 14:56:13.311,D:\test_image\run6\frames_cam0\cam0_0005.png,D:\test_image\run6\frames_cam1\cam1_0007.png
2025-06-19 14:56:13.424,168.8,25.99,102.96,180.0,-51.05,168.8,6,2025-06-19 14:56:13.375,8,2025-06-19 14:56:13.412,D:\test_image\run6\frames_cam0\cam0_0006.png,D:\test_image\run6\frames_cam1\cam1_0008.png
2025-06-19 14:56:13.563,169.49,25.87,103.16,180.0,-50.97,169.49,8,2025-06-19 14:56:13.612,10,2025-06-19 14:56:13.611,D:\test_image\run6\frames_cam0\cam0_0008.png,D:\test_image\run6\frames_cam1\cam1_0010.png
2025-06-19 14:56:13.709,170.88,25.64,103.52,180.0,-50.84,170.87,9,2025-06-19 14:56:13.721,11,2025-06-19 14:56:13.722,D:\test_image\run6\frames_cam0\cam0_0009.png,D:\test_image\run6\frames_cam1\cam1_0011.png
2025-06-19 14:56:13.822,171.57,25.54,103.68,180.0,-50.78,171.57,10,2025-06-19 14:56:13.805,12,2025-06-19 14:56:13.805,D:\test_image\run6\frames_cam0\cam0_0010.png,D:\test_image\run6\frames_cam1\cam1_0012.png
2025-06-19 14:56:13.954,172.27,25.45,103.83,180.0,-50.72,172.27,11,2025-06-19 14:56:13.927,14,2025-06-19 14:56:13.995,D:\test_image\run6\frames_cam0\cam0_0011.png,D:\test_image\run6\frames_cam1\cam1_0014.png
2025-06-19 14:56:14.087,173.68,25.29,104.08,180.0,-50.63,173.68,12,2025-06-19 14:56:14.028,15,2025-06-19 14:56:14.095,D:\test_image\run6\frames_cam0\cam0_0012.png,D:\test_image\run6\frames_cam1\cam1_0015.png
2025-06-19 14:56:14.219,174.39,25.22,104.19,180.0,-50.59,174.39,14,2025-06-19 14:56:14.274,16,2025-06-19 14:56:14.195,D:\test_image\run6\frames_cam0\cam0_0014.png,D:\test_image\run6\frames_cam1\cam1_0016.png
2025-06-19 14:56:14.352,175.1,25.16,104.28,180.0,-50.55,175.1,15,2025-06-19 14:56:14.396,17,2025-06-19 14:56:14.310,D:\test_image\run6\frames_cam0\cam0_0015.png,D:\test_image\run6\frames_cam1\cam1_0017.png
2025-06-19 14:56:14.486,176.53,25.07,104.44,180.0,-50.49,176.53,16,2025-06-19 14:56:14.506,19,2025-06-19 14:56:14.511,D:\test_image\run6\frames_cam0\cam0_0016.png,D:\test_image\run6\frames_cam1\cam1_0019.png
2025-06-19 14:56:14.618,177.25,25.03,104.49,180.0,-50.47,177.25,17,2025-06-19 14:56:14.621,20,2025-06-19 14:56:14.618,D:\test_image\run6\frames_cam0\cam0_0017.png,D:\test_image\run6\frames_cam1\cam1_0020.png
2025-06-19 14:56:14.749,177.97,25.01,104.53,180.0,-50.45,177.97,18,2025-06-19 14:56:14.734,22,2025-06-19 14:56:14.795,D:\test_image\run6\frames_cam0\cam0_0018.png,D:\test_image\run6\frames_cam1\cam1_0022.png
2025-06-19 14:56:14.889,179.41,24.98,104.58,180.0,-50.44,179.41,19,2025-06-19 14:56:14.841,23,2025-06-19 14:56:14.900,D:\test_image\run6\frames_cam0\cam0_0019.png,D:\test_image\run6\frames_cam1\cam1_0023.png
2025-06-19 14:56:15.016,180.13,24.97,104.59,180.0,-50.44,180.13,20,2025-06-19 14:56:14.943,24,2025-06-19 14:56:14.994,D:\test_image\run6\frames_cam0\cam0_0020.png,D:\test_image\run6\frames_cam1\cam1_0024.png
2025-06-19 14:56:15.146,180.85,24.97,104.59,180.0,-50.44,180.85,21,2025-06-19 14:56:15.093,25,2025-06-19 14:56:15.105,D:\test_image\run6\frames_cam0\cam0_0021.png,D:\test_image\run6\frames_cam1\cam1_0025.png
2025-06-19 14:56:15.288,182.29,25.01,104.53,180.0,-50.47,182.29,23,2025-06-19 14:56:15.323,27,2025-06-19 14:56:15.316,D:\test_image\run6\frames_cam0\cam0_0023.png,D:\test_image\run6\frames_cam1\cam1_0027.png
2025-06-19 14:56:15.423,183.01,25.04,104.48,180.0,-50.49,183.01,24,2025-06-19 14:56:15.434,28,2025-06-19 14:56:15.401,D:\test_image\run6\frames_cam0\cam0_0024.png,D:\test_image\run6\frames_cam1\cam1_0028.png
