robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-19 15:27:18.543,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:18.676,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:18.808,158.1,29.13,97.83,180.0,-53.04,158.1,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:18.940,158.49,28.96,98.1,180.0,-52.94,158.49,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:19.077,158.83,28.83,98.32,180.0,-52.85,158.83,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:19.205,159.25,28.66,98.6,180.0,-52.74,159.26,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:19.338,160.38,28.25,99.29,180.0,-52.47,160.38,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:19.474,161.01,28.03,99.65,180.0,-52.33,161.01,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:19.608,161.64,27.81,100.0,180.0,-52.19,161.64,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:19.739,162.93,27.41,100.66,180.0,-51.94,162.93,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:19.868,163.58,27.21,100.97,180.0,-51.81,163.58,1,2025-06-19 15:27:19.971,1,2025-06-19 15:27:19.919,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0001.png
2025-06-19 15:27:20.004,164.23,27.03,101.27,180.0,-51.7,164.23,1,2025-06-19 15:27:19.971,2,2025-06-19 15:27:20.015,D:\test_image\run16\frames_cam0\cam0_0001.png,D:\test_image\run16\frames_cam1\cam1_0002.png
