robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 13:49:10.671,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:10.804,158.05,29.14,97.8,180.0,-53.06,158.05,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:10.937,158.11,29.12,97.84,180.0,-53.04,158.12,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:11.068,158.28,29.06,97.95,180.0,-53.0,158.28,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:11.201,158.88,28.81,98.35,180.0,-52.84,158.88,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:11.334,159.32,28.64,98.63,180.0,-52.73,159.32,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:11.466,159.85,28.43,98.97,180.0,-52.6,159.85,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:11.599,161.09,28.0,99.7,180.0,-52.31,161.09,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:11.731,161.73,27.78,100.04,180.0,-52.18,161.73,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:11.864,162.37,27.58,100.38,180.0,-52.04,162.37,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:11.996,163.66,27.19,101.01,180.0,-51.8,163.66,1,2025-06-20 13:49:12.069,1,2025-06-20 13:49:12.044,D:\test_image\run42\frames_cam0\cam0_0001.png,D:\test_image\run42\frames_cam1\cam1_0001.png
2025-06-20 13:49:12.128,164.31,27.01,101.31,180.0,-51.68,164.31,2,2025-06-20 13:49:12.181,2,2025-06-20 13:49:12.126,D:\test_image\run42\frames_cam0\cam0_0002.png,D:\test_image\run42\frames_cam1\cam1_0002.png
2025-06-20 13:49:12.261,164.97,26.84,101.59,180.0,-51.57,164.97,3,2025-06-20 13:49:12.289,3,2025-06-20 13:49:12.229,D:\test_image\run42\frames_cam0\cam0_0003.png,D:\test_image\run42\frames_cam1\cam1_0003.png
2025-06-20 13:49:12.397,166.3,26.51,102.12,180.0,-51.37,166.31,4,2025-06-20 13:49:12.401,5,2025-06-20 13:49:12.429,D:\test_image\run42\frames_cam0\cam0_0004.png,D:\test_image\run42\frames_cam1\cam1_0005.png
2025-06-20 13:49:12.528,166.98,26.36,102.36,180.0,-51.28,166.98,5,2025-06-20 13:49:12.531,6,2025-06-20 13:49:12.532,D:\test_image\run42\frames_cam0\cam0_0005.png,D:\test_image\run42\frames_cam1\cam1_0006.png
2025-06-20 13:49:12.659,167.66,26.21,102.6,180.0,-51.19,167.66,6,2025-06-20 13:49:12.637,7,2025-06-20 13:49:12.639,D:\test_image\run42\frames_cam0\cam0_0006.png,D:\test_image\run42\frames_cam1\cam1_0007.png
2025-06-20 13:49:12.800,169.02,25.95,103.03,180.0,-51.03,169.02,7,2025-06-20 13:49:12.741,9,2025-06-20 13:49:12.828,D:\test_image\run42\frames_cam0\cam0_0007.png,D:\test_image\run42\frames_cam1\cam1_0009.png
2025-06-20 13:49:12.926,169.71,25.83,103.22,180.0,-50.95,169.71,9,2025-06-20 13:49:12.968,10,2025-06-20 13:49:12.925,D:\test_image\run42\frames_cam0\cam0_0009.png,D:\test_image\run42\frames_cam1\cam1_0010.png
2025-06-20 13:49:13.076,170.4,25.71,103.4,180.0,-50.88,170.4,10,2025-06-20 13:49:13.083,11,2025-06-20 13:49:13.029,D:\test_image\run42\frames_cam0\cam0_0010.png,D:\test_image\run42\frames_cam1\cam1_0011.png
2025-06-20 13:49:13.194,171.79,25.51,103.73,180.0,-50.76,171.8,11,2025-06-20 13:49:13.199,13,2025-06-20 13:49:13.234,D:\test_image\run42\frames_cam0\cam0_0011.png,D:\test_image\run42\frames_cam1\cam1_0013.png
2025-06-20 13:49:13.323,172.5,25.42,103.87,180.0,-50.71,172.5,12,2025-06-20 13:49:13.303,14,2025-06-20 13:49:13.332,D:\test_image\run42\frames_cam0\cam0_0012.png,D:\test_image\run42\frames_cam1\cam1_0014.png
2025-06-20 13:49:13.455,173.2,25.34,104.0,180.0,-50.66,173.2,13,2025-06-20 13:49:13.438,15,2025-06-20 13:49:13.440,D:\test_image\run42\frames_cam0\cam0_0013.png,D:\test_image\run42\frames_cam1\cam1_0015.png
2025-06-20 13:49:13.587,174.62,25.2,104.22,180.0,-50.58,174.62,14,2025-06-20 13:49:13.544,16,2025-06-20 13:49:13.541,D:\test_image\run42\frames_cam0\cam0_0014.png,D:\test_image\run42\frames_cam1\cam1_0016.png
2025-06-20 13:49:13.721,175.33,25.15,104.31,180.0,-50.54,175.33,16,2025-06-20 13:49:13.753,18,2025-06-20 13:49:13.726,D:\test_image\run42\frames_cam0\cam0_0016.png,D:\test_image\run42\frames_cam1\cam1_0018.png
2025-06-20 13:49:13.852,176.04,25.1,104.39,180.0,-50.51,176.05,17,2025-06-20 13:49:13.855,19,2025-06-20 13:49:13.829,D:\test_image\run42\frames_cam0\cam0_0017.png,D:\test_image\run42\frames_cam1\cam1_0019.png
2025-06-20 13:49:13.985,177.48,25.02,104.51,180.0,-50.46,177.48,18,2025-06-20 13:49:13.976,21,2025-06-20 13:49:14.029,D:\test_image\run42\frames_cam0\cam0_0018.png,D:\test_image\run42\frames_cam1\cam1_0021.png
2025-06-20 13:49:14.117,178.2,25.0,104.55,180.0,-50.45,178.2,19,2025-06-20 13:49:14.090,22,2025-06-20 13:49:14.124,D:\test_image\run42\frames_cam0\cam0_0019.png,D:\test_image\run42\frames_cam1\cam1_0022.png
2025-06-20 13:49:14.249,178.91,24.98,104.57,180.0,-50.44,178.92,20,2025-06-20 13:49:14.206,23,2025-06-20 13:49:14.237,D:\test_image\run42\frames_cam0\cam0_0020.png,D:\test_image\run42\frames_cam1\cam1_0023.png
2025-06-20 13:49:14.382,180.36,24.97,104.59,180.0,-50.44,180.36,22,2025-06-20 13:49:14.434,24,2025-06-20 13:49:14.328,D:\test_image\run42\frames_cam0\cam0_0022.png,D:\test_image\run42\frames_cam1\cam1_0024.png
2025-06-20 13:49:14.530,181.08,24.97,104.58,180.0,-50.44,181.08,23,2025-06-20 13:49:14.538,26,2025-06-20 13:49:14.538,D:\test_image\run42\frames_cam0\cam0_0023.png,D:\test_image\run42\frames_cam1\cam1_0026.png
2025-06-20 13:49:14.647,181.8,24.99,104.55,180.0,-50.45,181.8,24,2025-06-20 13:49:14.639,27,2025-06-20 13:49:14.636,D:\test_image\run42\frames_cam0\cam0_0024.png,D:\test_image\run42\frames_cam1\cam1_0027.png
2025-06-20 13:49:14.780,183.24,25.05,104.46,180.0,-50.49,183.25,25,2025-06-20 13:49:14.754,29,2025-06-20 13:49:14.829,D:\test_image\run42\frames_cam0\cam0_0025.png,D:\test_image\run42\frames_cam1\cam1_0029.png
2025-06-20 13:49:14.921,183.97,25.1,104.39,180.0,-50.52,183.97,27,2025-06-20 13:49:14.973,30,2025-06-20 13:49:14.928,D:\test_image\run42\frames_cam0\cam0_0027.png,D:\test_image\run42\frames_cam1\cam1_0030.png
2025-06-20 13:49:15.048,184.69,25.15,104.31,180.0,-50.54,184.69,28,2025-06-20 13:49:15.093,31,2025-06-20 13:49:15.029,D:\test_image\run42\frames_cam0\cam0_0028.png,D:\test_image\run42\frames_cam1\cam1_0031.png
2025-06-20 13:49:15.178,186.12,25.27,104.11,180.0,-50.62,186.13,29,2025-06-20 13:49:15.226,32,2025-06-20 13:49:15.131,D:\test_image\run42\frames_cam0\cam0_0029.png,D:\test_image\run42\frames_cam1\cam1_0032.png
2025-06-20 13:49:15.313,186.84,25.35,103.99,180.0,-50.66,186.84,30,2025-06-20 13:49:15.331,34,2025-06-20 13:49:15.330,D:\test_image\run42\frames_cam0\cam0_0030.png,D:\test_image\run42\frames_cam1\cam1_0034.png
2025-06-20 13:49:15.443,187.5,25.42,103.87,180.0,-50.71,187.5,31,2025-06-20 13:49:15.438,35,2025-06-20 13:49:15.439,D:\test_image\run42\frames_cam0\cam0_0031.png,D:\test_image\run42\frames_cam1\cam1_0035.png
2025-06-20 13:49:15.575,188.52,25.55,103.66,180.0,-50.79,188.52,32,2025-06-20 13:49:15.548,36,2025-06-20 13:49:15.549,D:\test_image\run42\frames_cam0\cam0_0032.png,D:\test_image\run42\frames_cam1\cam1_0036.png
2025-06-20 13:49:15.722,188.86,25.6,103.58,180.0,-50.82,188.86,34,2025-06-20 13:49:15.757,38,2025-06-20 13:49:15.730,D:\test_image\run42\frames_cam0\cam0_0034.png,D:\test_image\run42\frames_cam1\cam1_0038.png
2025-06-20 13:49:15.840,189.1,25.64,103.53,180.0,-50.84,189.1,35,2025-06-20 13:49:15.866,39,2025-06-20 13:49:15.836,D:\test_image\run42\frames_cam0\cam0_0035.png,D:\test_image\run42\frames_cam1\cam1_0039.png
2025-06-20 13:49:15.974,189.23,25.66,103.5,180.0,-50.85,189.23,36,2025-06-20 13:49:15.992,40,2025-06-20 13:49:15.929,D:\test_image\run42\frames_cam0\cam0_0036.png,D:\test_image\run42\frames_cam1\cam1_0040.png
2025-06-20 13:49:16.119,189.27,25.66,103.48,180.0,-50.86,189.27,37,2025-06-20 13:49:16.137,42,2025-06-20 13:49:16.137,D:\test_image\run42\frames_cam0\cam0_0037.png,D:\test_image\run42\frames_cam1\cam1_0042.png
2025-06-20 13:49:16.246,189.27,25.66,103.48,180.0,-50.86,189.27,38,2025-06-20 13:49:16.258,43,2025-06-20 13:49:16.228,D:\test_image\run42\frames_cam0\cam0_0038.png,D:\test_image\run42\frames_cam1\cam1_0043.png
2025-06-20 13:49:16.372,189.29,25.66,103.48,180.0,-50.86,189.29,39,2025-06-20 13:49:16.362,44,2025-06-20 13:49:16.327,D:\test_image\run42\frames_cam0\cam0_0039.png,D:\test_image\run42\frames_cam1\cam1_0044.png
2025-06-20 13:49:16.504,189.6,25.7,103.43,180.0,-50.87,189.6,40,2025-06-20 13:49:16.462,46,2025-06-20 13:49:16.529,D:\test_image\run42\frames_cam0\cam0_0040.png,D:\test_image\run42\frames_cam1\cam1_0046.png
2025-06-20 13:49:16.636,189.92,25.74,103.37,180.0,-50.89,189.92,42,2025-06-20 13:49:16.673,47,2025-06-20 13:49:16.626,D:\test_image\run42\frames_cam0\cam0_0042.png,D:\test_image\run42\frames_cam1\cam1_0047.png
2025-06-20 13:49:16.769,190.34,25.79,103.29,180.0,-50.92,190.34,43,2025-06-20 13:49:16.772,48,2025-06-20 13:49:16.728,D:\test_image\run42\frames_cam0\cam0_0043.png,D:\test_image\run42\frames_cam1\cam1_0048.png
2025-06-20 13:49:16.907,191.5,25.96,103.05,180.0,-51.0,191.51,44,2025-06-20 13:49:16.869,50,2025-06-20 13:49:16.927,D:\test_image\run42\frames_cam0\cam0_0044.png,D:\test_image\run42\frames_cam1\cam1_0050.png
2025-06-20 13:49:17.038,192.2,26.07,102.88,180.0,-51.05,192.2,45,2025-06-20 13:49:17.001,51,2025-06-20 13:49:17.038,D:\test_image\run42\frames_cam0\cam0_0045.png,D:\test_image\run42\frames_cam1\cam1_0051.png
2025-06-20 13:49:17.166,192.9,26.19,102.7,180.0,-51.11,192.9,46,2025-06-20 13:49:17.192,52,2025-06-20 13:49:17.133,D:\test_image\run42\frames_cam0\cam0_0046.png,D:\test_image\run42\frames_cam1\cam1_0052.png
2025-06-20 13:49:17.299,194.3,26.45,102.3,180.0,-51.25,194.3,47,2025-06-20 13:49:17.294,54,2025-06-20 13:49:17.326,D:\test_image\run42\frames_cam0\cam0_0047.png,D:\test_image\run42\frames_cam1\cam1_0054.png
2025-06-20 13:49:17.431,194.99,26.59,102.08,180.0,-51.33,194.99,48,2025-06-20 13:49:17.404,55,2025-06-20 13:49:17.434,D:\test_image\run42\frames_cam0\cam0_0048.png,D:\test_image\run42\frames_cam1\cam1_0055.png
2025-06-20 13:49:17.564,195.66,26.74,101.86,180.0,-51.41,195.66,50,2025-06-20 13:49:17.615,56,2025-06-20 13:49:17.553,D:\test_image\run42\frames_cam0\cam0_0050.png,D:\test_image\run42\frames_cam1\cam1_0056.png
