robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 13:21:04.104,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:04.238,158.05,29.14,97.8,180.0,-53.06,158.05,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:04.370,158.13,29.12,97.85,180.0,-53.04,158.13,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:04.502,158.31,29.05,97.97,180.0,-52.99,158.31,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:04.634,158.93,28.78,98.39,180.0,-52.83,158.93,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:04.767,159.38,28.61,98.68,180.0,-52.71,159.39,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:04.901,159.93,28.4,99.02,180.0,-52.58,159.94,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:05.033,161.18,27.97,99.74,180.0,-52.29,161.18,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:05.165,161.81,27.76,100.09,180.0,-52.16,161.82,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:05.297,162.45,27.55,100.42,180.0,-52.03,162.46,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
2025-06-20 13:21:05.429,163.75,27.16,101.05,180.0,-51.78,163.75,1,2025-06-20 13:21:05.542,1,2025-06-20 13:21:05.509,D:\test_image\run31\frames_cam0\cam0_0001.png,D:\test_image\run31\frames_cam1\cam1_0001.png
