robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 13:40:20.350,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:20.483,158.05,29.14,97.8,180.0,-53.06,158.05,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:20.615,158.12,29.12,97.85,180.0,-53.04,158.12,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:20.747,158.29,29.05,97.96,180.0,-53.0,158.29,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:20.879,158.9,28.8,98.37,180.0,-52.83,158.9,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:21.012,159.34,28.63,98.65,180.0,-52.72,159.34,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:21.144,159.88,28.42,98.99,180.0,-52.59,159.88,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:21.277,161.12,27.99,99.71,180.0,-52.3,161.12,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:21.419,161.76,27.77,100.06,180.0,-52.17,161.76,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:21.541,162.39,27.57,100.39,180.0,-52.04,162.4,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:21.674,163.68,27.18,101.02,180.0,-51.79,163.69,1,2025-06-20 13:40:21.769,1,2025-06-20 13:40:21.730,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0001.png
2025-06-20 13:40:21.812,164.34,27.0,101.32,180.0,-51.68,164.34,1,2025-06-20 13:40:21.769,2,2025-06-20 13:40:21.821,D:\test_image\run38\frames_cam0\cam0_0001.png,D:\test_image\run38\frames_cam1\cam1_0002.png
2025-06-20 13:40:21.939,165.0,26.83,101.6,180.0,-51.57,165.0,3,2025-06-20 13:40:21.989,3,2025-06-20 13:40:21.917,D:\test_image\run38\frames_cam0\cam0_0003.png,D:\test_image\run38\frames_cam1\cam1_0003.png
2025-06-20 13:40:22.071,166.33,26.5,102.13,180.0,-51.37,166.33,4,2025-06-20 13:40:22.109,5,2025-06-20 13:40:22.117,D:\test_image\run38\frames_cam0\cam0_0004.png,D:\test_image\run38\frames_cam1\cam1_0005.png
2025-06-20 13:40:22.220,167.0,26.35,102.37,180.0,-51.27,167.0,5,2025-06-20 13:40:22.239,6,2025-06-20 13:40:22.239,D:\test_image\run38\frames_cam0\cam0_0005.png,D:\test_image\run38\frames_cam1\cam1_0006.png
2025-06-20 13:40:22.338,167.68,26.21,102.61,180.0,-51.19,167.68,6,2025-06-20 13:40:22.342,7,2025-06-20 13:40:22.313,D:\test_image\run38\frames_cam0\cam0_0006.png,D:\test_image\run38\frames_cam1\cam1_0007.png
2025-06-20 13:40:22.470,169.05,25.94,103.04,180.0,-51.02,169.05,7,2025-06-20 13:40:22.456,8,2025-06-20 13:40:22.423,D:\test_image\run38\frames_cam0\cam0_0007.png,D:\test_image\run38\frames_cam1\cam1_0008.png
2025-06-20 13:40:22.614,169.73,25.82,103.23,180.0,-50.95,169.74,8,2025-06-20 13:40:22.568,10,2025-06-20 13:40:22.622,D:\test_image\run38\frames_cam0\cam0_0008.png,D:\test_image\run38\frames_cam1\cam1_0010.png
2025-06-20 13:40:22.734,170.43,25.71,103.41,180.0,-50.88,170.43,10,2025-06-20 13:40:22.775,11,2025-06-20 13:40:22.720,D:\test_image\run38\frames_cam0\cam0_0010.png,D:\test_image\run38\frames_cam1\cam1_0011.png
2025-06-20 13:40:22.866,171.82,25.51,103.73,180.0,-50.76,171.82,11,2025-06-20 13:40:22.890,12,2025-06-20 13:40:22.819,D:\test_image\run38\frames_cam0\cam0_0011.png,D:\test_image\run38\frames_cam1\cam1_0012.png
2025-06-20 13:40:23.016,172.52,25.42,103.88,180.0,-50.71,172.53,12,2025-06-20 13:40:23.023,14,2025-06-20 13:40:23.024,D:\test_image\run38\frames_cam0\cam0_0012.png,D:\test_image\run38\frames_cam1\cam1_0014.png
2025-06-20 13:40:23.131,173.23,25.34,104.01,180.0,-50.66,173.23,13,2025-06-20 13:40:23.134,15,2025-06-20 13:40:23.135,D:\test_image\run38\frames_cam0\cam0_0013.png,D:\test_image\run38\frames_cam1\cam1_0015.png
2025-06-20 13:40:23.264,174.65,25.2,104.23,180.0,-50.57,174.65,14,2025-06-20 13:40:23.231,16,2025-06-20 13:40:23.232,D:\test_image\run38\frames_cam0\cam0_0014.png,D:\test_image\run38\frames_cam1\cam1_0016.png
2025-06-20 13:40:23.415,175.36,25.14,104.32,180.0,-50.54,175.36,15,2025-06-20 13:40:23.418,18,2025-06-20 13:40:23.424,D:\test_image\run38\frames_cam0\cam0_0015.png,D:\test_image\run38\frames_cam1\cam1_0018.png
2025-06-20 13:40:23.529,176.07,25.1,104.39,180.0,-50.51,176.07,16,2025-06-20 13:40:23.525,19,2025-06-20 13:40:23.521,D:\test_image\run38\frames_cam0\cam0_0016.png,D:\test_image\run38\frames_cam1\cam1_0019.png
2025-06-20 13:40:23.661,177.5,25.02,104.51,180.0,-50.46,177.51,17,2025-06-20 13:40:23.643,20,2025-06-20 13:40:23.618,D:\test_image\run38\frames_cam0\cam0_0017.png,D:\test_image\run38\frames_cam1\cam1_0020.png
2025-06-20 13:40:23.794,178.22,25.0,104.55,180.0,-50.45,178.23,18,2025-06-20 13:40:23.747,22,2025-06-20 13:40:23.819,D:\test_image\run38\frames_cam0\cam0_0018.png,D:\test_image\run38\frames_cam1\cam1_0022.png
2025-06-20 13:40:23.927,178.94,24.98,104.57,180.0,-50.44,178.95,20,2025-06-20 13:40:23.963,23,2025-06-20 13:40:23.916,D:\test_image\run38\frames_cam0\cam0_0020.png,D:\test_image\run38\frames_cam1\cam1_0023.png
2025-06-20 13:40:24.065,180.38,24.97,104.59,180.0,-50.44,180.39,21,2025-06-20 13:40:24.072,24,2025-06-20 13:40:24.018,D:\test_image\run38\frames_cam0\cam0_0021.png,D:\test_image\run38\frames_cam1\cam1_0024.png
2025-06-20 13:40:24.191,181.11,24.97,104.58,180.0,-50.44,181.11,22,2025-06-20 13:40:24.184,26,2025-06-20 13:40:24.218,D:\test_image\run38\frames_cam0\cam0_0022.png,D:\test_image\run38\frames_cam1\cam1_0026.png
2025-06-20 13:40:24.332,181.83,24.99,104.55,180.0,-50.45,181.83,23,2025-06-20 13:40:24.306,27,2025-06-20 13:40:24.341,D:\test_image\run38\frames_cam0\cam0_0023.png,D:\test_image\run38\frames_cam1\cam1_0027.png
2025-06-20 13:40:24.456,182.55,25.02,104.51,180.0,-50.47,182.55,24,2025-06-20 13:40:24.415,28,2025-06-20 13:40:24.422,D:\test_image\run38\frames_cam0\cam0_0024.png,D:\test_image\run38\frames_cam1\cam1_0028.png
2025-06-20 13:40:24.610,183.99,25.1,104.39,180.0,-50.52,183.99,26,2025-06-20 13:40:24.628,30,2025-06-20 13:40:24.625,D:\test_image\run38\frames_cam0\cam0_0026.png,D:\test_image\run38\frames_cam1\cam1_0030.png
2025-06-20 13:40:24.723,184.71,25.15,104.3,180.0,-50.55,184.72,27,2025-06-20 13:40:24.731,31,2025-06-20 13:40:24.730,D:\test_image\run38\frames_cam0\cam0_0027.png,D:\test_image\run38\frames_cam1\cam1_0031.png
2025-06-20 13:40:24.854,185.43,25.21,104.21,180.0,-50.58,185.44,28,2025-06-20 13:40:24.843,32,2025-06-20 13:40:24.815,D:\test_image\run38\frames_cam0\cam0_0028.png,D:\test_image\run38\frames_cam1\cam1_0032.png
2025-06-20 13:40:24.986,186.86,25.35,103.98,180.0,-50.66,186.87,29,2025-06-20 13:40:24.947,34,2025-06-20 13:40:25.026,D:\test_image\run38\frames_cam0\cam0_0029.png,D:\test_image\run38\frames_cam1\cam1_0034.png
2025-06-20 13:40:25.130,187.53,25.43,103.86,180.0,-50.71,187.53,31,2025-06-20 13:40:25.153,35,2025-06-20 13:40:25.118,D:\test_image\run38\frames_cam0\cam0_0031.png,D:\test_image\run38\frames_cam1\cam1_0035.png
2025-06-20 13:40:25.251,188.08,25.5,103.75,180.0,-50.75,188.08,32,2025-06-20 13:40:25.258,36,2025-06-20 13:40:25.220,D:\test_image\run38\frames_cam0\cam0_0032.png,D:\test_image\run38\frames_cam1\cam1_0036.png
2025-06-20 13:40:25.384,188.87,25.6,103.58,180.0,-50.82,188.88,33,2025-06-20 13:40:25.360,38,2025-06-20 13:40:25.417,D:\test_image\run38\frames_cam0\cam0_0033.png,D:\test_image\run38\frames_cam1\cam1_0038.png
2025-06-20 13:40:25.515,189.11,25.64,103.53,180.0,-50.84,189.11,34,2025-06-20 13:40:25.469,39,2025-06-20 13:40:25.515,D:\test_image\run38\frames_cam0\cam0_0034.png,D:\test_image\run38\frames_cam1\cam1_0039.png
