robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 13:25:42.736,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:42.868,158.04,29.14,97.8,180.0,-53.06,158.05,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:43.000,158.1,29.13,97.84,180.0,-53.04,158.11,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:43.133,158.51,28.96,98.11,180.0,-52.94,158.51,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:43.265,158.85,28.82,98.33,180.0,-52.85,158.85,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:43.398,159.28,28.65,98.61,180.0,-52.74,159.28,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:43.530,159.81,28.45,98.94,180.0,-52.61,159.81,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:43.662,161.04,28.01,99.67,180.0,-52.32,161.04,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:43.795,161.68,27.8,100.01,180.0,-52.19,161.67,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:43.927,162.32,27.6,100.35,180.0,-52.05,162.31,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:44.059,163.61,27.21,100.98,180.0,-51.81,163.61,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:44.192,164.26,27.02,101.28,180.0,-51.69,164.26,1,2025-06-20 13:25:44.182,1,2025-06-20 13:25:44.151,D:\test_image\run33\frames_cam0\cam0_0001.png,D:\test_image\run33\frames_cam1\cam1_0001.png
2025-06-20 13:25:44.324,164.92,26.85,101.57,180.0,-51.58,164.92,2,2025-06-20 13:25:44.313,3,2025-06-20 13:25:44.349,D:\test_image\run33\frames_cam0\cam0_0002.png,D:\test_image\run33\frames_cam1\cam1_0003.png
2025-06-20 13:25:44.456,166.25,26.52,102.1,180.0,-51.38,166.25,3,2025-06-20 13:25:44.408,4,2025-06-20 13:25:44.447,D:\test_image\run33\frames_cam0\cam0_0003.png,D:\test_image\run33\frames_cam1\cam1_0004.png
2025-06-20 13:25:44.589,166.92,26.37,102.34,180.0,-51.29,166.92,4,2025-06-20 13:25:44.549,5,2025-06-20 13:25:44.555,D:\test_image\run33\frames_cam0\cam0_0004.png,D:\test_image\run33\frames_cam1\cam1_0005.png
2025-06-20 13:25:44.721,167.6,26.23,102.58,180.0,-51.2,167.6,6,2025-06-20 13:25:44.775,7,2025-06-20 13:25:44.744,D:\test_image\run33\frames_cam0\cam0_0006.png,D:\test_image\run33\frames_cam1\cam1_0007.png
2025-06-20 13:25:44.854,168.97,25.96,103.01,180.0,-51.03,168.97,7,2025-06-20 13:25:44.873,8,2025-06-20 13:25:44.847,D:\test_image\run33\frames_cam0\cam0_0007.png,D:\test_image\run33\frames_cam1\cam1_0008.png
2025-06-20 13:25:44.986,169.65,25.84,103.21,180.0,-50.96,169.65,8,2025-06-20 13:25:44.971,9,2025-06-20 13:25:44.941,D:\test_image\run33\frames_cam0\cam0_0008.png,D:\test_image\run33\frames_cam1\cam1_0009.png
2025-06-20 13:25:45.118,170.35,25.72,103.39,180.0,-50.89,170.35,9,2025-06-20 13:25:45.078,11,2025-06-20 13:25:45.145,D:\test_image\run33\frames_cam0\cam0_0009.png,D:\test_image\run33\frames_cam1\cam1_0011.png
2025-06-20 13:25:45.251,171.74,25.52,103.72,180.0,-50.77,171.74,11,2025-06-20 13:25:45.306,12,2025-06-20 13:25:45.244,D:\test_image\run33\frames_cam0\cam0_0011.png,D:\test_image\run33\frames_cam1\cam1_0012.png
2025-06-20 13:25:45.383,172.44,25.43,103.86,180.0,-50.71,172.44,12,2025-06-20 13:25:45.409,13,2025-06-20 13:25:45.343,D:\test_image\run33\frames_cam0\cam0_0012.png,D:\test_image\run33\frames_cam1\cam1_0013.png
2025-06-20 13:25:45.516,173.15,25.35,103.99,180.0,-50.66,173.14,13,2025-06-20 13:25:45.524,15,2025-06-20 13:25:45.556,D:\test_image\run33\frames_cam0\cam0_0013.png,D:\test_image\run33\frames_cam1\cam1_0015.png
