robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 13:18:56.100,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:56.233,158.05,29.14,97.8,180.0,-53.06,158.05,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:56.365,158.13,29.12,97.85,180.0,-53.04,158.14,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:56.498,158.31,29.05,97.97,180.0,-52.99,158.31,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:56.636,158.94,28.78,98.39,180.0,-52.82,158.94,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:56.763,159.39,28.61,98.68,180.0,-52.71,159.39,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:56.896,159.94,28.4,99.02,180.0,-52.57,159.94,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:57.029,161.19,27.96,99.75,180.0,-52.29,161.19,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:57.161,161.82,27.75,100.09,180.0,-52.16,161.82,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:57.293,162.46,27.55,100.43,180.0,-52.02,162.46,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:57.426,163.76,27.16,101.05,180.0,-51.78,163.76,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:57.559,164.41,26.98,101.35,180.0,-51.67,164.41,1,2025-06-20 13:18:57.565,1,2025-06-20 13:18:57.516,D:\test_image\run30\frames_cam0\cam0_0001.png,D:\test_image\run30\frames_cam1\cam1_0001.png
2025-06-20 13:18:57.702,165.07,26.81,101.63,180.0,-51.56,165.07,2,2025-06-20 13:18:57.673,3,2025-06-20 13:18:57.711,D:\test_image\run30\frames_cam0\cam0_0002.png,D:\test_image\run30\frames_cam1\cam1_0003.png
2025-06-20 13:18:57.824,166.41,26.49,102.16,180.0,-51.36,166.41,3,2025-06-20 13:18:57.780,4,2025-06-20 13:18:57.813,D:\test_image\run30\frames_cam0\cam0_0003.png,D:\test_image\run30\frames_cam1\cam1_0004.png
2025-06-20 13:18:57.955,167.08,26.34,102.4,180.0,-51.26,167.08,4,2025-06-20 13:18:57.924,5,2025-06-20 13:18:57.923,D:\test_image\run30\frames_cam0\cam0_0004.png,D:\test_image\run30\frames_cam1\cam1_0005.png
2025-06-20 13:18:58.089,167.76,26.19,102.63,180.0,-51.18,167.76,6,2025-06-20 13:18:58.135,7,2025-06-20 13:18:58.132,D:\test_image\run30\frames_cam0\cam0_0006.png,D:\test_image\run30\frames_cam1\cam1_0007.png
2025-06-20 13:18:58.230,169.12,25.93,103.06,180.0,-51.02,169.12,7,2025-06-20 13:18:58.237,8,2025-06-20 13:18:58.205,D:\test_image\run30\frames_cam0\cam0_0007.png,D:\test_image\run30\frames_cam1\cam1_0008.png
2025-06-20 13:18:58.353,169.81,25.81,103.25,180.0,-50.94,169.81,8,2025-06-20 13:18:58.341,9,2025-06-20 13:18:58.308,D:\test_image\run30\frames_cam0\cam0_0008.png,D:\test_image\run30\frames_cam1\cam1_0009.png
2025-06-20 13:18:58.486,170.5,25.7,103.43,180.0,-50.87,170.51,9,2025-06-20 13:18:58.450,11,2025-06-20 13:18:58.510,D:\test_image\run30\frames_cam0\cam0_0009.png,D:\test_image\run30\frames_cam1\cam1_0011.png
2025-06-20 13:18:58.618,171.2,25.59,103.6,180.0,-50.81,171.2,10,2025-06-20 13:18:58.576,12,2025-06-20 13:18:58.612,D:\test_image\run30\frames_cam0\cam0_0010.png,D:\test_image\run30\frames_cam1\cam1_0012.png
2025-06-20 13:18:58.750,172.6,25.41,103.89,180.0,-50.7,172.6,12,2025-06-20 13:18:58.788,13,2025-06-20 13:18:58.713,D:\test_image\run30\frames_cam0\cam0_0012.png,D:\test_image\run30\frames_cam1\cam1_0013.png
2025-06-20 13:18:58.890,173.31,25.33,104.02,180.0,-50.65,173.31,13,2025-06-20 13:18:58.897,15,2025-06-20 13:18:58.919,D:\test_image\run30\frames_cam0\cam0_0013.png,D:\test_image\run30\frames_cam1\cam1_0015.png
2025-06-20 13:18:59.016,174.01,25.26,104.13,180.0,-50.61,174.02,14,2025-06-20 13:18:59.018,16,2025-06-20 13:18:59.018,D:\test_image\run30\frames_cam0\cam0_0014.png,D:\test_image\run30\frames_cam1\cam1_0016.png
2025-06-20 13:18:59.150,175.44,25.14,104.33,180.0,-50.54,175.44,15,2025-06-20 13:18:59.123,17,2025-06-20 13:18:59.116,D:\test_image\run30\frames_cam0\cam0_0015.png,D:\test_image\run30\frames_cam1\cam1_0017.png
2025-06-20 13:18:59.280,176.15,25.09,104.4,180.0,-50.51,176.15,16,2025-06-20 13:18:59.263,19,2025-06-20 13:18:59.306,D:\test_image\run30\frames_cam0\cam0_0016.png,D:\test_image\run30\frames_cam1\cam1_0019.png
2025-06-20 13:18:59.413,176.87,25.05,104.46,180.0,-50.48,176.87,17,2025-06-20 13:18:59.407,20,2025-06-20 13:18:59.409,D:\test_image\run30\frames_cam0\cam0_0017.png,D:\test_image\run30\frames_cam1\cam1_0020.png
2025-06-20 13:18:59.546,178.31,25.0,104.55,180.0,-50.45,178.3,19,2025-06-20 13:18:59.589,21,2025-06-20 13:18:59.511,D:\test_image\run30\frames_cam0\cam0_0019.png,D:\test_image\run30\frames_cam1\cam1_0021.png
2025-06-20 13:18:59.709,179.02,24.98,104.58,180.0,-50.44,179.02,20,2025-06-20 13:18:59.714,23,2025-06-20 13:18:59.717,D:\test_image\run30\frames_cam0\cam0_0020.png,D:\test_image\run30\frames_cam1\cam1_0023.png
2025-06-20 13:18:59.811,179.74,24.97,104.59,180.0,-50.44,179.74,21,2025-06-20 13:18:59.813,24,2025-06-20 13:18:59.815,D:\test_image\run30\frames_cam0\cam0_0021.png,D:\test_image\run30\frames_cam1\cam1_0024.png
2025-06-20 13:18:59.943,181.19,24.97,104.58,180.0,-50.44,181.19,22,2025-06-20 13:18:59.921,25,2025-06-20 13:18:59.922,D:\test_image\run30\frames_cam0\cam0_0022.png,D:\test_image\run30\frames_cam1\cam1_0025.png
2025-06-20 13:19:00.075,181.91,24.99,104.55,180.0,-50.46,181.91,23,2025-06-20 13:19:00.028,26,2025-06-20 13:19:00.024,D:\test_image\run30\frames_cam0\cam0_0023.png,D:\test_image\run30\frames_cam1\cam1_0026.png
2025-06-20 13:19:00.222,182.63,25.02,104.51,180.0,-50.47,182.63,25,2025-06-20 13:19:00.287,28,2025-06-20 13:19:00.214,D:\test_image\run30\frames_cam0\cam0_0025.png,D:\test_image\run30\frames_cam1\cam1_0028.png
2025-06-20 13:19:00.340,184.07,25.11,104.38,180.0,-50.52,184.07,25,2025-06-20 13:19:00.287,29,2025-06-20 13:19:00.314,D:\test_image\run30\frames_cam0\cam0_0025.png,D:\test_image\run30\frames_cam1\cam1_0029.png
2025-06-20 13:19:00.475,184.79,25.16,104.3,180.0,-50.55,184.79,27,2025-06-20 13:19:00.528,31,2025-06-20 13:19:00.524,D:\test_image\run30\frames_cam0\cam0_0027.png,D:\test_image\run30\frames_cam1\cam1_0031.png
2025-06-20 13:19:00.614,185.51,25.22,104.2,180.0,-50.58,185.51,28,2025-06-20 13:19:00.629,32,2025-06-20 13:19:00.603,D:\test_image\run30\frames_cam0\cam0_0028.png,D:\test_image\run30\frames_cam1\cam1_0032.png
