robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-19 15:19:19.646,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
2025-06-19 15:19:19.777,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
2025-06-19 15:19:19.912,158.08,29.13,97.82,180.0,-53.05,158.09,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
2025-06-19 15:19:20.045,158.45,28.98,98.07,180.0,-52.95,158.45,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
2025-06-19 15:19:20.180,158.77,28.85,98.28,180.0,-52.87,158.77,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
2025-06-19 15:19:20.308,159.18,28.69,98.55,180.0,-52.76,159.18,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
2025-06-19 15:19:20.439,160.28,28.28,99.22,180.0,-52.49,160.28,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
2025-06-19 15:19:20.572,160.91,28.06,99.59,180.0,-52.35,160.91,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
2025-06-19 15:19:20.704,161.54,27.85,99.94,180.0,-52.21,161.54,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
2025-06-19 15:19:20.837,162.82,27.44,100.6,180.0,-51.96,162.82,1,2025-06-19 15:19:21.119,1,2025-06-19 15:19:21.089,D:\test_image\run13\frames_cam0\cam0_0001.png,D:\test_image\run13\frames_cam1\cam1_0001.png
