robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 13:44:22.115,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:22.248,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:22.380,158.18,29.1,97.89,180.0,-53.02,158.18,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:22.512,158.39,29.01,98.03,180.0,-52.97,158.39,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:22.644,158.68,28.88,98.23,180.0,-52.89,158.68,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:22.778,159.56,28.54,98.79,180.0,-52.67,159.56,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:22.910,160.14,28.33,99.14,180.0,-52.53,160.13,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:23.042,160.76,28.11,99.5,180.0,-52.38,160.76,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:23.174,162.03,27.69,100.2,180.0,-52.11,162.03,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:23.307,162.67,27.48,100.53,180.0,-51.98,162.67,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:23.440,163.31,27.29,100.85,180.0,-51.86,163.31,1,2025-06-20 13:44:23.527,1,2025-06-20 13:44:23.494,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0001.png
2025-06-20 13:44:23.582,164.62,26.93,101.44,180.0,-51.63,164.62,1,2025-06-20 13:44:23.527,2,2025-06-20 13:44:23.589,D:\test_image\run40\frames_cam0\cam0_0001.png,D:\test_image\run40\frames_cam1\cam1_0002.png
2025-06-20 13:44:23.704,165.29,26.75,101.72,180.0,-51.52,165.28,3,2025-06-20 13:44:23.766,3,2025-06-20 13:44:23.687,D:\test_image\run40\frames_cam0\cam0_0003.png,D:\test_image\run40\frames_cam1\cam1_0003.png
2025-06-20 13:44:23.848,165.95,26.59,101.98,180.0,-51.42,165.95,4,2025-06-20 13:44:23.881,5,2025-06-20 13:44:23.889,D:\test_image\run40\frames_cam0\cam0_0004.png,D:\test_image\run40\frames_cam1\cam1_0005.png
2025-06-20 13:44:23.987,167.3,26.29,102.48,180.0,-51.24,167.3,5,2025-06-20 13:44:23.995,6,2025-06-20 13:44:23.996,D:\test_image\run40\frames_cam0\cam0_0005.png,D:\test_image\run40\frames_cam1\cam1_0006.png
2025-06-20 13:44:24.101,167.97,26.15,102.7,180.0,-51.15,167.97,6,2025-06-20 13:44:24.104,7,2025-06-20 13:44:24.105,D:\test_image\run40\frames_cam0\cam0_0006.png,D:\test_image\run40\frames_cam1\cam1_0007.png
2025-06-20 13:44:24.234,168.66,26.02,102.92,180.0,-51.07,168.66,7,2025-06-20 13:44:24.219,8,2025-06-20 13:44:24.189,D:\test_image\run40\frames_cam0\cam0_0007.png,D:\test_image\run40\frames_cam1\cam1_0008.png
2025-06-20 13:44:24.367,170.04,25.77,103.31,180.0,-50.92,170.03,8,2025-06-20 13:44:24.315,10,2025-06-20 13:44:24.388,D:\test_image\run40\frames_cam0\cam0_0008.png,D:\test_image\run40\frames_cam1\cam1_0010.png
2025-06-20 13:44:24.500,170.73,25.67,103.48,180.0,-50.85,170.73,10,2025-06-20 13:44:24.540,11,2025-06-20 13:44:24.489,D:\test_image\run40\frames_cam0\cam0_0010.png,D:\test_image\run40\frames_cam1\cam1_0011.png
2025-06-20 13:44:24.632,171.43,25.56,103.65,180.0,-50.79,171.42,11,2025-06-20 13:44:24.665,12,2025-06-20 13:44:24.589,D:\test_image\run40\frames_cam0\cam0_0011.png,D:\test_image\run40\frames_cam1\cam1_0012.png
2025-06-20 13:44:24.765,172.13,25.47,103.8,180.0,-50.74,172.12,12,2025-06-20 13:44:24.780,14,2025-06-20 13:44:24.788,D:\test_image\run40\frames_cam0\cam0_0012.png,D:\test_image\run40\frames_cam1\cam1_0014.png
2025-06-20 13:44:24.896,173.53,25.3,104.06,180.0,-50.64,173.53,13,2025-06-20 13:44:24.885,15,2025-06-20 13:44:24.894,D:\test_image\run40\frames_cam0\cam0_0013.png,D:\test_image\run40\frames_cam1\cam1_0015.png
2025-06-20 13:44:25.030,174.24,25.23,104.17,180.0,-50.6,174.24,14,2025-06-20 13:44:24.996,16,2025-06-20 13:44:24.996,D:\test_image\run40\frames_cam0\cam0_0014.png,D:\test_image\run40\frames_cam1\cam1_0016.png
2025-06-20 13:44:25.165,174.95,25.18,104.27,180.0,-50.56,174.95,15,2025-06-20 13:44:25.119,18,2025-06-20 13:44:25.187,D:\test_image\run40\frames_cam0\cam0_0015.png,D:\test_image\run40\frames_cam1\cam1_0018.png
2025-06-20 13:44:25.294,176.38,25.08,104.42,180.0,-50.5,176.38,17,2025-06-20 13:44:25.332,19,2025-06-20 13:44:25.286,D:\test_image\run40\frames_cam0\cam0_0017.png,D:\test_image\run40\frames_cam1\cam1_0019.png
2025-06-20 13:44:25.427,177.1,25.04,104.48,180.0,-50.48,177.1,18,2025-06-20 13:44:25.454,20,2025-06-20 13:44:25.394,D:\test_image\run40\frames_cam0\cam0_0018.png,D:\test_image\run40\frames_cam1\cam1_0020.png
2025-06-20 13:44:25.568,177.82,25.01,104.53,180.0,-50.46,177.82,19,2025-06-20 13:44:25.576,22,2025-06-20 13:44:25.604,D:\test_image\run40\frames_cam0\cam0_0019.png,D:\test_image\run40\frames_cam1\cam1_0022.png
2025-06-20 13:44:25.697,179.26,24.98,104.58,180.0,-50.44,179.25,20,2025-06-20 13:44:25.699,23,2025-06-20 13:44:25.701,D:\test_image\run40\frames_cam0\cam0_0020.png,D:\test_image\run40\frames_cam1\cam1_0023.png
2025-06-20 13:44:25.824,179.98,24.97,104.59,180.0,-50.44,179.98,21,2025-06-20 13:44:25.793,24,2025-06-20 13:44:25.793,D:\test_image\run40\frames_cam0\cam0_0021.png,D:\test_image\run40\frames_cam1\cam1_0024.png
2025-06-20 13:44:25.956,180.7,24.97,104.59,180.0,-50.44,180.7,22,2025-06-20 13:44:25.906,26,2025-06-20 13:44:25.984,D:\test_image\run40\frames_cam0\cam0_0022.png,D:\test_image\run40\frames_cam1\cam1_0026.png
2025-06-20 13:44:26.097,182.14,25.0,104.54,180.0,-50.46,182.14,23,2025-06-20 13:44:26.038,27,2025-06-20 13:44:26.105,D:\test_image\run40\frames_cam0\cam0_0023.png,D:\test_image\run40\frames_cam1\cam1_0027.png
2025-06-20 13:44:26.221,182.86,25.03,104.49,180.0,-50.48,182.86,24,2025-06-20 13:44:26.199,28,2025-06-20 13:44:26.196,D:\test_image\run40\frames_cam0\cam0_0024.png,D:\test_image\run40\frames_cam1\cam1_0028.png
2025-06-20 13:44:26.353,183.59,25.08,104.43,180.0,-50.5,183.58,25,2025-06-20 13:44:26.331,30,2025-06-20 13:44:26.385,D:\test_image\run40\frames_cam0\cam0_0025.png,D:\test_image\run40\frames_cam1\cam1_0030.png
2025-06-20 13:44:26.486,185.03,25.18,104.27,180.0,-50.56,185.02,27,2025-06-20 13:44:26.535,31,2025-06-20 13:44:26.487,D:\test_image\run40\frames_cam0\cam0_0027.png,D:\test_image\run40\frames_cam1\cam1_0031.png
