robot_ts,x,y,z,w,p,r,cam0_frame,cam0_ts,cam1_frame,cam1_ts,cam0_path,cam1_path
2025-06-20 12:41:59.597,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
2025-06-20 12:41:59.730,158.04,29.14,97.8,180.0,-53.06,158.04,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
2025-06-20 12:41:59.863,158.18,29.1,97.89,180.0,-53.02,158.18,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
2025-06-20 12:41:59.994,158.39,29.01,98.03,180.0,-52.97,158.39,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
2025-06-20 12:42:00.127,158.69,28.88,98.23,180.0,-52.89,158.69,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
2025-06-20 12:42:00.263,159.57,28.54,98.79,180.0,-52.67,159.57,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
2025-06-20 12:42:00.392,160.15,28.33,99.14,180.0,-52.53,160.15,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
2025-06-20 12:42:00.524,160.77,28.11,99.51,180.0,-52.38,160.77,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
2025-06-20 12:42:00.657,162.04,27.68,100.21,180.0,-52.11,162.04,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
2025-06-20 12:42:00.791,162.68,27.48,100.53,180.0,-51.98,162.68,1,2025-06-20 12:42:01.084,1,2025-06-20 12:42:01.049,D:\test_image\run20\frames_cam0\cam0_0001.png,D:\test_image\run20\frames_cam1\cam1_0001.png
